SKU,name,description,current_price,current_stock
SKU-PRD-2705,Cable HDMI Modelo 2705,Cable de alta definición mallado 4K - Lote 2705,199.65,101
SKU-PRD-2706,Monitor Modelo 2706,Pantalla LED Full HD con puertos HDMI - Lote 2706,5500.58,176
SKU-PRD-2707,Laptop Modelo 2707,Ordenador portátil con procesador de alta velocidad y SSD - Lote 2707,22744.21,189
SKU-PRD-2708,Laptop Modelo 2708,Ordenador portátil con procesador de alta velocidad y SSD - Lote 2708,22874.14,111
SKU-PRD-2709,Smartwatch Modelo 2709,Reloj inteligente deportivo con monitor de salud - Lote 2709,2199.74,75
SKU-PRD-2710,Tablet Modelo 2710,Dispositivo táctil multimedia para estudio y trabajo - Lote 2710,5131.74,175
SKU-PRD-2711,Impresora Modelo 2711,Impresora multifuncional a color con Wi-Fi - Lote 2711,3985.0,157
SKU-PRD-2712,Laptop Modelo 2712,Ordenador portátil con procesador de alta velocidad y SSD - Lote 2712,12181.9,65
SKU-PRD-2713,Mouse Modelo 2713,Mouse óptico ergonómico con conexión USB - Lote 2713,537.61,128
SKU-PRD-2714,Audífonos Modelo 2714,Audífonos estéreo con micrófono y cancelación de ruido - Lote 2714,902.78,29
SKU-PRD-2715,Monitor Modelo 2715,Pantalla LED Full HD con puertos HDMI - Lote 2715,4663.45,102
SKU-PRD-2716,Cable HDMI Modelo 2716,Cable de alta definición mallado 4K - Lote 2716,228.73,94
SKU-PRD-2717,Silla Gamer Modelo 2717,Silla ergonómica ajustable con soporte lumbar - Lote 2717,2733.07,48
SKU-PRD-2718,Disco Duro Modelo 2718,Unidad de almacenamiento externo de alta velocidad - Lote 2718,1255.08,156
SKU-PRD-2719,Memoria USB Modelo 2719,Unidad flash portátil de transferencia rápida - Lote 2719,170.49,194
SKU-PRD-2720,Smartwatch Modelo 2720,Reloj inteligente deportivo con monitor de salud - Lote 2720,1069.43,81
SKU-PRD-2721,Disco Duro Modelo 2721,Unidad de almacenamiento externo de alta velocidad - Lote 2721,1914.73,101
SKU-PRD-2722,Cable HDMI Modelo 2722,Cable de alta definición mallado 4K - Lote 2722,328.24,49
SKU-PRD-2723,Memoria USB Modelo 2723,Unidad flash portátil de transferencia rápida - Lote 2723,150.78,173
SKU-PRD-2724,Tablet Modelo 2724,Dispositivo táctil multimedia para estudio y trabajo - Lote 2724,2644.31,85
SKU-PRD-2725,Audífonos Modelo 2725,Audífonos estéreo con micrófono y cancelación de ruido - Lote 2725,1261.33,89
SKU-PRD-2726,Smartphone Modelo 2726,Teléfono inteligente con cámara dual y gran batería - Lote 2726,4794.02,180
SKU-PRD-2727,Monitor Modelo 2727,Pantalla LED Full HD con puertos HDMI - Lote 2727,2395.24,175
SKU-PRD-2728,Smartwatch Modelo 2728,Reloj inteligente deportivo con monitor de salud - Lote 2728,1901.77,126
SKU-PRD-2729,Smartphone Modelo 2729,Teléfono inteligente con cámara dual y gran batería - Lote 2729,5848.8,130
SKU-PRD-2730,Regulador Modelo 2730,Protector de voltaje multicontacto para oficina - Lote 2730,802.07,120
SKU-PRD-2731,Cable HDMI Modelo 2731,Cable de alta definición mallado 4K - Lote 2731,86.78,169
SKU-PRD-2732,Memoria USB Modelo 2732,Unidad flash portátil de transferencia rápida - Lote 2732,452.41,57
SKU-PRD-2733,Disco Duro Modelo 2733,Unidad de almacenamiento externo de alta velocidad - Lote 2733,3264.48,39
SKU-PRD-2734,Impresora Modelo 2734,Impresora multifuncional a color con Wi-Fi - Lote 2734,2594.21,142
SKU-PRD-2735,Smartphone Modelo 2735,Teléfono inteligente con cámara dual y gran batería - Lote 2735,6213.91,104
SKU-PRD-2736,Smartphone Modelo 2736,Teléfono inteligente con cámara dual y gran batería - Lote 2736,10488.32,66
SKU-PRD-2737,Memoria USB Modelo 2737,Unidad flash portátil de transferencia rápida - Lote 2737,382.75,147
SKU-PRD-2738,Smartphone Modelo 2738,Teléfono inteligente con cámara dual y gran batería - Lote 2738,6394.15,10
SKU-PRD-2739,Memoria USB Modelo 2739,Unidad flash portátil de transferencia rápida - Lote 2739,579.7,46
SKU-PRD-2740,Memoria USB Modelo 2740,Unidad flash portátil de transferencia rápida - Lote 2740,502.64,115
SKU-PRD-2741,Smartphone Modelo 2741,Teléfono inteligente con cámara dual y gran batería - Lote 2741,11560.23,147
SKU-PRD-2742,Audífonos Modelo 2742,Audífonos estéreo con micrófono y cancelación de ruido - Lote 2742,1535.81,53
SKU-PRD-2743,Monitor Modelo 2743,Pantalla LED Full HD con puertos HDMI - Lote 2743,3989.29,127
SKU-PRD-2744,Tablet Modelo 2744,Dispositivo táctil multimedia para estudio y trabajo - Lote 2744,3883.76,72
SKU-PRD-2745,Smartphone Modelo 2745,Teléfono inteligente con cámara dual y gran batería - Lote 2745,9789.64,170
SKU-PRD-2746,Bocina Bluetooth Modelo 2746,Bocina inalámbrica portátil resistente al agua - Lote 2746,1137.29,167
SKU-PRD-2747,Cable HDMI Modelo 2747,Cable de alta definición mallado 4K - Lote 2747,291.8,183
SKU-PRD-2748,Mouse Modelo 2748,Mouse óptico ergonómico con conexión USB - Lote 2748,647.49,6
SKU-PRD-2749,Bocina Bluetooth Modelo 2749,Bocina inalámbrica portátil resistente al agua - Lote 2749,1535.27,161
SKU-PRD-2750,Impresora Modelo 2750,Impresora multifuncional a color con Wi-Fi - Lote 2750,3001.52,11
SKU-PRD-2751,Smartphone Modelo 2751,Teléfono inteligente con cámara dual y gran batería - Lote 2751,5300.11,82
SKU-PRD-2752,Regulador Modelo 2752,Protector de voltaje multicontacto para oficina - Lote 2752,483.47,70
SKU-PRD-2753,Impresora Modelo 2753,Impresora multifuncional a color con Wi-Fi - Lote 2753,2380.41,58
SKU-PRD-2754,Bocina Bluetooth Modelo 2754,Bocina inalámbrica portátil resistente al agua - Lote 2754,467.19,31
SKU-PRD-2755,Cable HDMI Modelo 2755,Cable de alta definición mallado 4K - Lote 2755,151.51,194
SKU-PRD-2756,Bocina Bluetooth Modelo 2756,Bocina inalámbrica portátil resistente al agua - Lote 2756,749.24,16
SKU-PRD-2757,Monitor Modelo 2757,Pantalla LED Full HD con puertos HDMI - Lote 2757,3771.48,150
SKU-PRD-2758,Mouse Modelo 2758,Mouse óptico ergonómico con conexión USB - Lote 2758,818.31,114
SKU-PRD-2759,Mouse Modelo 2759,Mouse óptico ergonómico con conexión USB - Lote 2759,166.71,15
SKU-PRD-2760,Silla Gamer Modelo 2760,Silla ergonómica ajustable con soporte lumbar - Lote 2760,3130.96,59
SKU-PRD-2761,Memoria USB Modelo 2761,Unidad flash portátil de transferencia rápida - Lote 2761,432.23,137
SKU-PRD-2762,Tablet Modelo 2762,Dispositivo táctil multimedia para estudio y trabajo - Lote 2762,5715.0,129
SKU-PRD-2763,Mouse Modelo 2763,Mouse óptico ergonómico con conexión USB - Lote 2763,838.27,145
SKU-PRD-2764,Disco Duro Modelo 2764,Unidad de almacenamiento externo de alta velocidad - Lote 2764,1694.25,84
SKU-PRD-2765,Mouse Modelo 2765,Mouse óptico ergonómico con conexión USB - Lote 2765,468.72,177
SKU-PRD-2766,Impresora Modelo 2766,Impresora multifuncional a color con Wi-Fi - Lote 2766,4374.24,17
SKU-PRD-2767,Bocina Bluetooth Modelo 2767,Bocina inalámbrica portátil resistente al agua - Lote 2767,1420.76,30
SKU-PRD-2768,Regulador Modelo 2768,Protector de voltaje multicontacto para oficina - Lote 2768,756.85,56
SKU-PRD-2769,Cable HDMI Modelo 2769,Cable de alta definición mallado 4K - Lote 2769,212.68,123
SKU-PRD-2770,Disco Duro Modelo 2770,Unidad de almacenamiento externo de alta velocidad - Lote 2770,3051.53,107
SKU-PRD-2771,Monitor Modelo 2771,Pantalla LED Full HD con puertos HDMI - Lote 2771,3657.54,182
SKU-PRD-2772,Teclado Modelo 2772,Teclado multimedia con iluminación LED - Lote 2772,986.63,138
SKU-PRD-2773,Monitor Modelo 2773,Pantalla LED Full HD con puertos HDMI - Lote 2773,2220.8,188
SKU-PRD-2774,Audífonos Modelo 2774,Audífonos estéreo con micrófono y cancelación de ruido - Lote 2774,584.97,119
SKU-PRD-2775,Smartphone Modelo 2775,Teléfono inteligente con cámara dual y gran batería - Lote 2775,6925.44,69
SKU-PRD-2776,Smartphone Modelo 2776,Teléfono inteligente con cámara dual y gran batería - Lote 2776,4814.52,16
SKU-PRD-2777,Teclado Modelo 2777,Teclado multimedia con iluminación LED - Lote 2777,349.8,147
SKU-PRD-2778,Audífonos Modelo 2778,Audífonos estéreo con micrófono y cancelación de ruido - Lote 2778,1197.04,192
SKU-PRD-2779,Smartphone Modelo 2779,Teléfono inteligente con cámara dual y gran batería - Lote 2779,8552.89,18
SKU-PRD-2780,Laptop Modelo 2780,Ordenador portátil con procesador de alta velocidad y SSD - Lote 2780,10732.69,185
SKU-PRD-2781,Memoria USB Modelo 2781,Unidad flash portátil de transferencia rápida - Lote 2781,366.33,134
SKU-PRD-2782,Impresora Modelo 2782,Impresora multifuncional a color con Wi-Fi - Lote 2782,1828.0,169
SKU-PRD-2783,Impresora Modelo 2783,Impresora multifuncional a color con Wi-Fi - Lote 2783,4266.94,132
SKU-PRD-2784,Smartphone Modelo 2784,Teléfono inteligente con cámara dual y gran batería - Lote 2784,10532.56,137
SKU-PRD-2785,Regulador Modelo 2785,Protector de voltaje multicontacto para oficina - Lote 2785,734.26,8
SKU-PRD-2786,Teclado Modelo 2786,Teclado multimedia con iluminación LED - Lote 2786,491.69,41
SKU-PRD-2787,Smartphone Modelo 2787,Teléfono inteligente con cámara dual y gran batería - Lote 2787,8222.14,102
SKU-PRD-2788,Smartwatch Modelo 2788,Reloj inteligente deportivo con monitor de salud - Lote 2788,720.97,151
SKU-PRD-2789,Cable HDMI Modelo 2789,Cable de alta definición mallado 4K - Lote 2789,140.53,71
SKU-PRD-2790,Cable HDMI Modelo 2790,Cable de alta definición mallado 4K - Lote 2790,155.32,72
SKU-PRD-2791,Mouse Modelo 2791,Mouse óptico ergonómico con conexión USB - Lote 2791,503.05,114
SKU-PRD-2792,Monitor Modelo 2792,Pantalla LED Full HD con puertos HDMI - Lote 2792,5962.45,167
SKU-PRD-2793,Mouse Modelo 2793,Mouse óptico ergonómico con conexión USB - Lote 2793,329.56,173
SKU-PRD-2794,Disco Duro Modelo 2794,Unidad de almacenamiento externo de alta velocidad - Lote 2794,3283.82,147
SKU-PRD-2795,Bocina Bluetooth Modelo 2795,Bocina inalámbrica portátil resistente al agua - Lote 2795,1976.38,76
SKU-PRD-2796,Regulador Modelo 2796,Protector de voltaje multicontacto para oficina - Lote 2796,1003.46,171
SKU-PRD-2797,Bocina Bluetooth Modelo 2797,Bocina inalámbrica portátil resistente al agua - Lote 2797,979.32,171
SKU-PRD-2798,Audífonos Modelo 2798,Audífonos estéreo con micrófono y cancelación de ruido - Lote 2798,439.97,55
SKU-PRD-2799,Audífonos Modelo 2799,Audífonos estéreo con micrófono y cancelación de ruido - Lote 2799,489.09,33
SKU-PRD-2800,Cable HDMI Modelo 2800,Cable de alta definición mallado 4K - Lote 2800,293.73,33
SKU-PRD-2801,Audífonos Modelo 2801,Audífonos estéreo con micrófono y cancelación de ruido - Lote 2801,748.42,159
SKU-PRD-2802,Regulador Modelo 2802,Protector de voltaje multicontacto para oficina - Lote 2802,1123.4,186
SKU-PRD-2803,Smartwatch Modelo 2803,Reloj inteligente deportivo con monitor de salud - Lote 2803,2269.23,73
SKU-PRD-2804,Mouse Modelo 2804,Mouse óptico ergonómico con conexión USB - Lote 2804,591.94,154
SKU-PRD-2805,Mouse Modelo 2805,Mouse óptico ergonómico con conexión USB - Lote 2805,892.82,5
SKU-PRD-2806,Teclado Modelo 2806,Teclado multimedia con iluminación LED - Lote 2806,897.68,35
SKU-PRD-2807,Impresora Modelo 2807,Impresora multifuncional a color con Wi-Fi - Lote 2807,2329.62,170
SKU-PRD-2808,Monitor Modelo 2808,Pantalla LED Full HD con puertos HDMI - Lote 2808,3564.29,56
SKU-PRD-2809,Tablet Modelo 2809,Dispositivo táctil multimedia para estudio y trabajo - Lote 2809,3536.68,73
SKU-PRD-2810,Cable HDMI Modelo 2810,Cable de alta definición mallado 4K - Lote 2810,211.78,16
SKU-PRD-2811,Smartphone Modelo 2811,Teléfono inteligente con cámara dual y gran batería - Lote 2811,11225.66,107
SKU-PRD-2812,Bocina Bluetooth Modelo 2812,Bocina inalámbrica portátil resistente al agua - Lote 2812,466.81,81
SKU-PRD-2813,Smartwatch Modelo 2813,Reloj inteligente deportivo con monitor de salud - Lote 2813,1646.69,141
SKU-PRD-2814,Teclado Modelo 2814,Teclado multimedia con iluminación LED - Lote 2814,852.45,116
SKU-PRD-2815,Smartwatch Modelo 2815,Reloj inteligente deportivo con monitor de salud - Lote 2815,1411.67,169
SKU-PRD-2816,Cable HDMI Modelo 2816,Cable de alta definición mallado 4K - Lote 2816,338.05,116
SKU-PRD-2817,Teclado Modelo 2817,Teclado multimedia con iluminación LED - Lote 2817,1065.67,66
SKU-PRD-2818,Smartphone Modelo 2818,Teléfono inteligente con cámara dual y gran batería - Lote 2818,9856.45,108
SKU-PRD-2819,Mouse Modelo 2819,Mouse óptico ergonómico con conexión USB - Lote 2819,391.55,185
SKU-PRD-2820,Regulador Modelo 2820,Protector de voltaje multicontacto para oficina - Lote 2820,440.41,21
SKU-PRD-2821,Regulador Modelo 2821,Protector de voltaje multicontacto para oficina - Lote 2821,1174.17,132
SKU-PRD-2822,Smartwatch Modelo 2822,Reloj inteligente deportivo con monitor de salud - Lote 2822,2289.4,174
SKU-PRD-2823,Smartwatch Modelo 2823,Reloj inteligente deportivo con monitor de salud - Lote 2823,1214.38,130
SKU-PRD-2824,Teclado Modelo 2824,Teclado multimedia con iluminación LED - Lote 2824,1393.09,96
SKU-PRD-2825,Teclado Modelo 2825,Teclado multimedia con iluminación LED - Lote 2825,262.72,51
SKU-PRD-2826,Regulador Modelo 2826,Protector de voltaje multicontacto para oficina - Lote 2826,1133.67,52
SKU-PRD-2827,Laptop Modelo 2827,Ordenador portátil con procesador de alta velocidad y SSD - Lote 2827,9223.2,200
SKU-PRD-2828,Regulador Modelo 2828,Protector de voltaje multicontacto para oficina - Lote 2828,1130.37,35
SKU-PRD-2829,Smartwatch Modelo 2829,Reloj inteligente deportivo con monitor de salud - Lote 2829,689.33,24
SKU-PRD-2830,Monitor Modelo 2830,Pantalla LED Full HD con puertos HDMI - Lote 2830,4992.09,25
SKU-PRD-2831,Disco Duro Modelo 2831,Unidad de almacenamiento externo de alta velocidad - Lote 2831,1303.4,80
SKU-PRD-2832,Laptop Modelo 2832,Ordenador portátil con procesador de alta velocidad y SSD - Lote 2832,16438.19,141
SKU-PRD-2833,Laptop Modelo 2833,Ordenador portátil con procesador de alta velocidad y SSD - Lote 2833,9937.25,175
SKU-PRD-2834,Disco Duro Modelo 2834,Unidad de almacenamiento externo de alta velocidad - Lote 2834,2782.44,129
SKU-PRD-2835,Teclado Modelo 2835,Teclado multimedia con iluminación LED - Lote 2835,655.71,165
SKU-PRD-2836,Impresora Modelo 2836,Impresora multifuncional a color con Wi-Fi - Lote 2836,2134.98,182
SKU-PRD-2837,Monitor Modelo 2837,Pantalla LED Full HD con puertos HDMI - Lote 2837,4652.58,122
SKU-PRD-2838,Teclado Modelo 2838,Teclado multimedia con iluminación LED - Lote 2838,1091.84,112
SKU-PRD-2839,Tablet Modelo 2839,Dispositivo táctil multimedia para estudio y trabajo - Lote 2839,6801.98,196
SKU-PRD-2840,Audífonos Modelo 2840,Audífonos estéreo con micrófono y cancelación de ruido - Lote 2840,567.86,53
SKU-PRD-2841,Monitor Modelo 2841,Pantalla LED Full HD con puertos HDMI - Lote 2841,3512.51,131
SKU-PRD-2842,Silla Gamer Modelo 2842,Silla ergonómica ajustable con soporte lumbar - Lote 2842,3203.16,118
SKU-PRD-2843,Mouse Modelo 2843,Mouse óptico ergonómico con conexión USB - Lote 2843,556.83,46
SKU-PRD-2844,Bocina Bluetooth Modelo 2844,Bocina inalámbrica portátil resistente al agua - Lote 2844,1492.89,17
SKU-PRD-2845,Disco Duro Modelo 2845,Unidad de almacenamiento externo de alta velocidad - Lote 2845,1121.08,12
SKU-PRD-2846,Bocina Bluetooth Modelo 2846,Bocina inalámbrica portátil resistente al agua - Lote 2846,1838.43,60
SKU-PRD-2847,Tablet Modelo 2847,Dispositivo táctil multimedia para estudio y trabajo - Lote 2847,7044.39,8
SKU-PRD-2848,Bocina Bluetooth Modelo 2848,Bocina inalámbrica portátil resistente al agua - Lote 2848,437.16,194
SKU-PRD-2849,Laptop Modelo 2849,Ordenador portátil con procesador de alta velocidad y SSD - Lote 2849,14767.54,51
SKU-PRD-2850,Impresora Modelo 2850,Impresora multifuncional a color con Wi-Fi - Lote 2850,4475.05,161
SKU-PRD-2851,Memoria USB Modelo 2851,Unidad flash portátil de transferencia rápida - Lote 2851,484.4,61
SKU-PRD-2852,Memoria USB Modelo 2852,Unidad flash portátil de transferencia rápida - Lote 2852,382.17,84
SKU-PRD-2853,Smartphone Modelo 2853,Teléfono inteligente con cámara dual y gran batería - Lote 2853,4002.64,192
SKU-PRD-2854,Silla Gamer Modelo 2854,Silla ergonómica ajustable con soporte lumbar - Lote 2854,4057.84,13
SKU-PRD-2855,Tablet Modelo 2855,Dispositivo táctil multimedia para estudio y trabajo - Lote 2855,3903.08,123
SKU-PRD-2856,Regulador Modelo 2856,Protector de voltaje multicontacto para oficina - Lote 2856,384.1,45
SKU-PRD-2857,Silla Gamer Modelo 2857,Silla ergonómica ajustable con soporte lumbar - Lote 2857,4407.81,140
SKU-PRD-2858,Smartphone Modelo 2858,Teléfono inteligente con cámara dual y gran batería - Lote 2858,4565.96,101
SKU-PRD-2859,Teclado Modelo 2859,Teclado multimedia con iluminación LED - Lote 2859,491.37,177
SKU-PRD-2860,Smartwatch Modelo 2860,Reloj inteligente deportivo con monitor de salud - Lote 2860,2413.42,89
SKU-PRD-2861,Monitor Modelo 2861,Pantalla LED Full HD con puertos HDMI - Lote 2861,4056.48,166
SKU-PRD-2862,Teclado Modelo 2862,Teclado multimedia con iluminación LED - Lote 2862,893.17,9
SKU-PRD-2863,Impresora Modelo 2863,Impresora multifuncional a color con Wi-Fi - Lote 2863,2110.63,33
SKU-PRD-2864,Mouse Modelo 2864,Mouse óptico ergonómico con conexión USB - Lote 2864,417.11,135
SKU-PRD-2865,Smartwatch Modelo 2865,Reloj inteligente deportivo con monitor de salud - Lote 2865,2369.94,37
SKU-PRD-2866,Memoria USB Modelo 2866,Unidad flash portátil de transferencia rápida - Lote 2866,409.24,77
SKU-PRD-2867,Monitor Modelo 2867,Pantalla LED Full HD con puertos HDMI - Lote 2867,3786.9,151
SKU-PRD-2868,Smartphone Modelo 2868,Teléfono inteligente con cámara dual y gran batería - Lote 2868,10104.99,172
SKU-PRD-2869,Monitor Modelo 2869,Pantalla LED Full HD con puertos HDMI - Lote 2869,3528.53,177
SKU-PRD-2870,Disco Duro Modelo 2870,Unidad de almacenamiento externo de alta velocidad - Lote 2870,3247.43,80
SKU-PRD-2871,Silla Gamer Modelo 2871,Silla ergonómica ajustable con soporte lumbar - Lote 2871,5919.36,164
SKU-PRD-2872,Memoria USB Modelo 2872,Unidad flash portátil de transferencia rápida - Lote 2872,396.53,73
SKU-PRD-2873,Tablet Modelo 2873,Dispositivo táctil multimedia para estudio y trabajo - Lote 2873,6473.64,100
SKU-PRD-2874,Disco Duro Modelo 2874,Unidad de almacenamiento externo de alta velocidad - Lote 2874,1800.44,179
SKU-PRD-2875,Smartphone Modelo 2875,Teléfono inteligente con cámara dual y gran batería - Lote 2875,9760.25,34
SKU-PRD-2876,Tablet Modelo 2876,Dispositivo táctil multimedia para estudio y trabajo - Lote 2876,5374.19,64
SKU-PRD-2877,Monitor Modelo 2877,Pantalla LED Full HD con puertos HDMI - Lote 2877,3732.59,79
SKU-PRD-2878,Memoria USB Modelo 2878,Unidad flash portátil de transferencia rápida - Lote 2878,520.9,96
SKU-PRD-2879,Tablet Modelo 2879,Dispositivo táctil multimedia para estudio y trabajo - Lote 2879,4044.9,193
SKU-PRD-2880,Monitor Modelo 2880,Pantalla LED Full HD con puertos HDMI - Lote 2880,3016.6,176
SKU-PRD-2881,Impresora Modelo 2881,Impresora multifuncional a color con Wi-Fi - Lote 2881,3194.22,141
SKU-PRD-2882,Smartwatch Modelo 2882,Reloj inteligente deportivo con monitor de salud - Lote 2882,503.57,186
SKU-PRD-2883,Mouse Modelo 2883,Mouse óptico ergonómico con conexión USB - Lote 2883,462.06,99
SKU-PRD-2884,Audífonos Modelo 2884,Audífonos estéreo con micrófono y cancelación de ruido - Lote 2884,786.14,71
SKU-PRD-2885,Impresora Modelo 2885,Impresora multifuncional a color con Wi-Fi - Lote 2885,3325.98,46
SKU-PRD-2886,Cable HDMI Modelo 2886,Cable de alta definición mallado 4K - Lote 2886,139.1,19
SKU-PRD-2887,Smartwatch Modelo 2887,Reloj inteligente deportivo con monitor de salud - Lote 2887,2263.03,17
SKU-PRD-2888,Monitor Modelo 2888,Pantalla LED Full HD con puertos HDMI - Lote 2888,3576.15,117
SKU-PRD-2889,Audífonos Modelo 2889,Audífonos estéreo con micrófono y cancelación de ruido - Lote 2889,394.8,70
